ax,ay,az,qw,qx,qy,qz,u_prev,v_prev,w_prev,u,v,w
0.0107347,0.014156,-9.8022,0.353702,-0.00101595,-0.0010545,0.93535703,0.233271,-0.0118254,4.95759e-07,0.233268,-0.0118311,5.0799e-07
-0.00348385,0.0296318,-9.8237,0.35337192,-0.0010124898,-0.0010563798,0.9354818,0.233268,-0.0118311,5.0799e-07,0.233265,-0.0118367,5.20567e-07
0.00331146,0.0212003,-9.81816,0.35304594,-0.0010076298,-0.0010570298,0.9356049,0.233265,-0.0118367,5.20567e-07,0.233262,-0.0118423,5.33335e-07
0.0173179,0.0229152,-9.81821,0.35271904,-0.0010020601,-0.0010577602,0.93572813,0.233262,-0.0118423,5.33335e-07,0.233259,-0.0118477,5.4613e-07
0.00445286,0.00607468,-9.79745,0.3523921,-0.0009994433,-0.0010615704,0.93585134,0.233259,-0.0118477,5.4613e-07,0.233256,-0.0118531,5.58781e-07
-0.0124716,-0.00130776,-9.79733,0.35206515,-0.0010004403,-0.0010657104,0.93597436,0.233256,-0.0118531,5.58781e-07,0.233254,-0.0118584,5.7112e-07
0.00640948,0.0111571,-9.8283,0.35173813,-0.0009999163,-0.0010691204,0.9360973,0.233254,-0.0118584,5.7112e-07,0.233251,-0.0118636,5.82978e-07
-0.00218605,-0.0111781,-9.79091,0.35141313,-0.0009970444,-0.0010685204,0.93621933,0.233251,-0.0118636,5.82978e-07,0.233248,-0.0118687,5.94196e-07
0.0219844,0.0341684,-9.83106,0.3510902,-0.0010018005,-0.0010692206,0.9363405,0.233248,-0.0118687,5.94196e-07,0.233245,-0.0118737,6.04623e-07
-0.0131241,0.00879984,-9.80068,0.35076007,-0.0009997992,-0.0010730303,0.9364642,0.233245,-0.0118737,6.04623e-07,0.233242,-0.0118787,6.14123e-07
-0.00930084,0.0289922,-9.81611,0.35043287,-0.0009968457,-0.0010786897,0.9365867,0.233242,-0.0118787,6.14123e-07,0.23324,-0.0118836,6.22342e-07
0.00535455,0.0247149,-9.80103,0.3501051,-0.0009982943,-0.0010766303,0.9367093,0.23324,-0.0118836,6.22342e-07,0.233237,-0.0118885,6.29021e-07
-0.00616706,0.0435156,-9.82723,0.3497799,-0.0010016997,-0.0010700098,0.93683076,0.233237,-0.0118885,6.29021e-07,0.233234,-0.0118933,6.33908e-07
0.00401658,0.0100125,-9.81076,0.34945205,-0.0010049301,-0.0010722101,0.9369531,0.233234,-0.0118933,6.33908e-07,0.233231,-0.0118982,6.36774e-07
0.00513733,0.0368962,-9.80641,0.3491229,-0.0010009998,-0.0010781997,0.9370758,0.233231,-0.0118982,6.36774e-07,0.233229,-0.0119031,6.37427e-07
0.00158543,0.0138617,-9.82292,0.34878904,-0.0009989031,-0.0010776501,0.9372001,0.233229,-0.0119031,6.37427e-07,0.233226,-0.011908,6.35722e-07
-0.011281,0.0158736,-9.80529,0.34845808,-0.0009958652,-0.0010786603,0.9373232,0.233226,-0.011908,6.35722e-07,0.233224,-0.011913,6.31571e-07
0.0102373,0.00631664,-9.79551,0.34813005,-0.0009974941,-0.0010767401,0.9374451,0.233224,-0.011913,6.31571e-07,0.233221,-0.011918,6.24946e-07
0.00265725,0.017357,-9.81714,0.34779987,-0.0010025796,-0.0010859696,0.93756765,0.233221,-0.011918,6.24946e-07,0.233218,-0.0119231,6.15878e-07
-0.00445904,0.0112755,-9.81252,0.347467,-0.0009977111,-0.0010894401,0.93769103,0.233218,-0.0119231,6.15878e-07,0.233216,-0.0119282,6.04462e-07
-0.00184811,0.0324196,-9.80644,0.34713885,-0.0009948675,-0.0010839995,0.93781257,0.233216,-0.0119282,6.04462e-07,0.233213,-0.0119334,5.90706e-07
0.0145615,0.0399995,-9.81097,0.3468148,-0.0009926255,-0.0010840294,0.9379325,0.233213,-0.0119334,5.90706e-07,0.233211,-0.0119386,5.74756e-07
0.00595393,0.0218904,-9.8318,0.3464881,-0.0009972343,-0.0010800903,0.93805325,0.233211,-0.0119386,5.74756e-07,0.233208,-0.011944,5.56796e-07
-0.00159218,0.0155829,-9.80832,0.346161,-0.000992205,-0.00107598,0.938174,0.233208,-0.011944,5.56796e-07,0.233206,-0.0119494,5.37045e-07
-0.0163156,0.0221751,-9.78694,0.3458321,-0.0009966923,-0.0010737904,0.93829525,0.233206,-0.0119494,5.37045e-07,0.233203,-0.0119549,5.15757e-07
-0.00289081,0.00957156,-9.82695,0.34550405,-0.0009930101,-0.0010692001,0.9384161,0.233203,-0.0119549,5.15757e-07,0.233201,-0.0119605,4.93214e-07
0.0131381,0.0387459,-9.81837,0.3451709,-0.0009932767,-0.0010663797,0.93853873,0.233201,-0.0119605,4.93214e-07,0.233198,-0.0119662,4.6972e-07
0.000793642,0.024049,-9.81572,0.3448431,-0.0009890252,-0.0010556203,0.93865925,0.233198,-0.0119662,4.6972e-07,0.233196,-0.0119719,4.45597e-07
0.0153344,0.00162204,-9.81657,0.34451786,-0.0009911256,-0.0010601396,0.93877864,0.233196,-0.0119719,4.45597e-07,0.233193,-0.0119777,4.21173e-07
-0.00324603,0.0171831,-9.80872,0.34419295,-0.0009866148,-0.0010568298,0.93889785,0.233193,-0.0119777,4.21173e-07,0.233191,-0.0119835,3.9678e-07
-0.000289287,0.0317711,-9.81937,0.34386796,-0.0009870839,-0.0010587799,0.9390169,0.233191,-0.0119835,3.9678e-07,0.233189,-0.0119894,3.72902e-07
0.00235198,0.012384,-9.81592,0.34354293,-0.0009916849,-0.0010604798,0.93913585,0.233189,-0.0119894,3.72902e-07,0.233186,-0.0119953,3.49964e-07
0.00438306,0.0324686,-9.81901,0.34321404,-0.0009873591,-0.0010535402,0.93925613,0.233186,-0.0119953,3.49964e-07,0.233184,-0.0120011,3.2838e-07
-0.00848806,0.0561191,-9.80775,0.34288895,-0.0009895378,-0.0010519898,0.93937486,0.233184,-0.0120011,3.2838e-07,0.233182,-0.012007,3.0854e-07
-0.0018483,0.00912078,-9.80446,0.34255907,-0.0009900212,-0.0010559302,0.9394952,0.233182,-0.012007,3.0854e-07,0.233179,-0.0120128,2.9079e-07
0.0111746,0.00560118,-9.81754,0.34223002,-0.0009917051,-0.00104918,0.9396151,0.233179,-0.0120128,2.9079e-07,0.233177,-0.0120185,2.75423e-07
0.0287396,0.0213751,-9.81182,0.34190094,-0.0009909999,-0.0010467699,0.9397349,0.233177,-0.0120185,2.75423e-07,0.233175,-0.0120241,2.6267e-07
-0.00513003,0.0191321,-9.82517,0.34157008,-0.0009873143,-0.0010477502,0.9398552,0.233175,-0.0120241,2.6267e-07,0.233173,-0.0120297,2.52696e-07
0.0153404,0.0144842,-9.81354,0.3412629,-0.0009833188,-0.0010491398,0.9399668,0.233173,-0.0120297,2.52696e-07,0.233171,-0.0120352,2.45597e-07
-0.00680356,0.0120228,-9.805,0.34093195,-0.0009777189,-0.0010492299,0.9400869,0.233171,-0.0120352,2.45597e-07,0.233168,-0.0120405,2.41397e-07
0.00755778,-0.0422462,-9.82656,0.62391895,0.0027858098,0.0077208197,0.7814459,0.235794,0.00952062,4.29608e-07,0.235791,0.00952678,4.22115e-07
0.00638232,-0.011429,-9.80461,0.6241436,0.0027876883,0.0077185654,0.7812665,0.235791,0.00952678,4.22115e-07,0.235788,0.00953293,4.14593e-07
-0.0125053,-0.0179288,-9.82364,0.624372,0.00278989,0.00772018,0.781084,0.235788,0.00953293,4.14593e-07,0.235785,0.00953909,4.07133e-07
0.00209672,0.0118988,-9.8096,0.6245999,0.0027878995,0.0077183084,0.78090185,0.235785,0.00953909,4.07133e-07,0.235781,0.00954524,3.99829e-07
0.00919781,-0.0237305,-9.81821,0.62482536,0.0027911116,0.007718774,0.7807214,0.235781,0.00954524,3.99829e-07,0.235778,0.00955138,3.9278e-07
0.00356824,-0.0119032,-9.80985,0.625052,0.0027907598,0.0077235494,0.78053993,0.235778,0.00955138,3.9278e-07,0.235775,0.00955752,3.8608e-07
-0.00332821,-0.0186928,-9.83055,0.62527907,0.0027934902,0.007720771,0.7803581,0.235775,0.00955752,3.8608e-07,0.235772,0.00956363,3.7982e-07
-0.00764403,-0.0129388,-9.82124,0.6255039,0.0027955796,0.007712289,0.7801779,0.235772,0.00956363,3.7982e-07,0.235769,0.00956973,3.74081e-07
0.0159757,-0.0267874,-9.80076,0.6257331,0.0028019403,0.007709761,0.77999413,0.235769,0.00956973,3.74081e-07,0.235766,0.00957581,3.68935e-07
0.00817987,-0.0308772,-9.8337,0.62596,0.0028054,0.00771217,0.779812,0.235766,0.00957581,3.68935e-07,0.235762,0.00958186,3.6444e-07
-0.0162734,-0.0178386,-9.78669,0.6261901,0.0028116407,0.007710532,0.7796272,0.235762,0.00958186,3.6444e-07,0.235759,0.00958789,3.60655e-07
-0.00472456,-0.00120029,-9.79056,0.6264176,0.0028135781,0.007708015,0.77944446,0.235759,0.00958789,3.60655e-07,0.235756,0.0095939,3.57555e-07
-0.00100849,-0.00801775,-9.79762,0.62664306,0.0028194704,0.007713121,0.77926314,0.235756,0.0095939,3.57555e-07,0.235753,0.00959989,3.55099e-07
0.0268675,-0.0218725,-9.81436,0.6268731,0.0028260103,0.007710411,0.7790781,0.235753,0.00959989,3.55099e-07,0.23575,0.00960587,3.5323e-07
-0.00957736,-0.00554271,-9.81634,0.62710303,0.00282855,0.0077077406,0.77889305,0.23575,0.00960587,3.5323e-07,0.235747,0.00961183,3.51884e-07
-0.0174663,-0.0181694,-9.80306,0.627328,0.00282189,0.0077047097,0.778712,0.235747,0.00961183,3.51884e-07,0.235744,0.00961778,3.50991e-07
-0.0104321,-0.0162377,-9.82958,0.62755495,0.00282372,0.00770756,0.778529,0.235744,0.00961778,3.50991e-07,0.235741,0.00962372,3.50479e-07
-0.00761767,-0.00824082,-9.79147,0.62778413,0.0028263705,0.007709582,0.77834415,0.235741,0.00962372,3.50479e-07,0.235738,0.00962966,3.50279e-07
0.00919695,-0.00892967,-9.78404,0.6280122,0.0028280409,0.007707762,0.7781602,0.235738,0.00962966,3.50279e-07,0.235735,0.00963558,3.50325e-07
-0.0163803,-0.0130759,-9.80279,0.62823904,0.0028322602,0.0077071805,0.77797705,0.235735,0.00963558,3.50325e-07,0.235732,0.0096415,3.50555e-07
0.00366668,-0.0119905,-9.79797,0.6284648,0.002834669,0.0076965475,0.7777948,0.235732,0.0096415,3.50555e-07,0.235729,0.00964742,3.50935e-07
-0.00865741,-0.0297091,-9.82516,0.62869203,0.0028429702,0.0077015506,0.777611,0.235729,0.00964742,3.50935e-07,0.235726,0.00965334,3.51397e-07
-0.0133224,-0.0104086,-9.80934,0.62891704,0.00284685,0.0077036703,0.77742904,0.235726,0.00965334,3.51397e-07,0.235723,0.00965927,3.51881e-07
0.0149521,-0.0116015,-9.80832,0.629142,0.00284759,0.00770347,0.777247,0.235723,0.00965927,3.51881e-07,0.23572,0.0096652,3.52336e-07
-0.00161729,-0.0236177,-9.8025,0.629363,0.00285341,0.00770484,0.777068,0.23572,0.0096652,3.52336e-07,0.235717,0.00967114,3.52724e-07
0.00842161,-0.0178825,-9.7986,0.6295868,0.002857499,0.0076997876,0.77688676,0.235717,0.00967114,3.52724e-07,0.235714,0.00967709,3.53015e-07
0.0194189,-0.0372637,-9.82528,0.6298099,0.0028600297,0.007698419,0.77670586,0.235714,0.00967709,3.53015e-07,0.235711,0.00968304,3.53195e-07
0.00511473,-0.00866631,-9.82862,0.63003683,0.0028724093,0.0076982677,0.7765218,0.235711,0.00968304,3.53195e-07,0.235708,0.00968901,3.53256e-07
-0.00740138,0.00833899,-9.81397,0.630267,0.00287385,0.0076885503,0.77633506,0.235708,0.00968901,3.53256e-07,0.235705,0.00969497,3.53204e-07
0.0043325,-0.0412181,-9.81872,0.6304933,0.0028736212,0.0076855435,0.77615136,0.235705,0.00969497,3.53204e-07,0.235702,0.00970095,3.53052e-07
-0.0179217,-0.0381408,-9.80237,0.63071895,0.0028749,0.0076869796,0.77596796,0.235702,0.00970095,3.53052e-07,0.2357,0.00970692,3.5282e-07
0.00886129,0.000913094,-9.80794,0.63094395,0.00287455,0.0076894895,0.77578497,0.2357,0.00970692,3.5282e-07,0.235697,0.0097129,3.52534e-07
0.00147646,-0.0163565,-9.81386,0.6311733,0.0028805914,0.0076863337,0.7755984,0.235697,0.0097129,3.52534e-07,0.235694,0.00971888,3.52226e-07
0.0196984,-0.00841391,-9.81081,0.63139886,0.0028843593,0.0076838783,0.7754148,0.235694,0.00971888,3.52226e-07,0.235691,0.00972485,3.51927e-07
0.0094307,-0.0185439,-9.81931,0.631622,0.0028833002,0.00768565,0.77523303,0.235691,0.00972485,3.51927e-07,0.235688,0.00973082,3.51671e-07
-0.00463091,-0.028879,-9.823,0.6318473,0.0028839414,0.007686634,0.7750494,0.235688,0.00973082,3.51671e-07,0.235685,0.00973678,3.51492e-07
-0.00437441,-0.00631518,-9.79082,0.632071,0.0028857002,0.0076774606,0.77486706,0.235685,0.00973678,3.51492e-07,0.235683,0.00974273,3.51421e-07
-0.00579918,-0.0149198,-9.80401,0.6323018,0.0028876292,0.007671428,0.77467877,0.235683,0.00974273,3.51421e-07,0.23568,0.00974866,3.51486e-07
0.0201722,-0.0110517,-9.80552,0.63252413,0.0028911608,0.007675792,0.7744972,0.23568,0.00974866,3.51486e-07,0.235677,0.00975458,3.5171e-07
-0.000258051,-0.0223908,-9.81361,0.63274986,0.0028959592,0.007679268,0.7743128,0.235677,0.00975458,3.5171e-07,0.235674,0.00976047,3.52113e-07
-0.00616862,-0.0225489,-9.81588,0.63297594,0.0028947098,0.0076780496,0.77412796,0.235674,0.00976047,3.52113e-07,0.235671,0.00976635,3.52714e-07
-0.01815,-0.0351189,-9.80097,0.63319486,0.0029009394,0.0076792687,0.77394885,0.235671,0.00976635,3.52714e-07,0.235669,0.00977221,3.5351e-07
0.00374328,-0.0254817,-9.82578,0.6334198,0.0029054391,0.007680698,0.7737648,0.235669,0.00977221,3.5351e-07,0.235666,0.00977804,3.54494e-07
0.00308862,-0.0244243,-9.81134,0.63364905,0.0029093302,0.00768169,0.77357703,0.235666,0.00977804,3.54494e-07,0.235663,0.00978385,3.55654e-07
0.00983256,-0.00492091,-9.81546,0.63387436,0.0029140115,0.0076812143,0.77339244,0.235663,0.00978385,3.55654e-07,0.235661,0.00978964,3.5697e-07
0.015559,-0.0153294,-9.80534,0.6341008,0.002922639,0.0076795374,0.7732068,0.235661,0.00978964,3.5697e-07,0.235658,0.0097954,3.58423e-07
-0.00395433,0.0145238,-9.8141,0.6343287,0.002923149,0.007683787,0.7730197,0.235658,0.0097954,3.58423e-07,0.235655,0.00980113,3.59987e-07
0.0066867,-0.00845835,-9.79579,0.63455385,0.0029337793,0.007690328,0.77283484,0.235655,0.00980113,3.59987e-07,0.235653,0.00980684,3.61636e-07
-0.00335499,-0.0151821,-9.81024,0.6348153,0.0028621312,0.007696823,0.7726203,0.235653,0.00980684,3.61636e-07,0.23565,0.00981252,3.63343e-07
-0.0213651,0.00757961,-9.83225,0.635042,0.0028654,0.00769489,0.772434,0.23565,0.00981252,3.63343e-07,0.235647,0.00981818,3.65079e-07
-0.00756975,-0.0128617,-9.83575,0.635262,0.0028686102,0.0076932204,0.77225304,0.235647,0.00981818,3.65079e-07,0.235645,0.00982382,3.66874e-07
-0.000886632,-0.00299427,-9.81956,0.63548476,0.002874489,0.0076933573,0.7720697,0.235645,0.00982382,3.66874e-07,0.235642,0.00982944,3.68636e-07
0.00887499,-0.014431,-9.81023,0.6357069,0.0028798894,0.007687329,0.7718869,0.235642,0.00982944,3.68636e-07,0.235639,0.00983505,3.7027e-07
0.00497363,-0.014185,-9.81185,0.6359333,0.0028868013,0.0076863836,0.7717004,0.235639,0.00983505,3.7027e-07,0.235637,0.00984066,3.71688e-07
-0.0140193,-0.0187919,-9.79753,0.636157,0.0028912898,0.0076873996,0.77151597,0.235637,0.00984066,3.71688e-07,0.235634,0.00984626,3.7281e-07
-0.0250397,-0.00845577,-9.8232,0.6363779,0.0028931694,0.007681468,0.7713338,0.235634,0.00984626,3.7281e-07,0.235632,0.00985186,3.73567e-07
0.00467836,-0.0254232,-9.8122,0.636597,0.00289004,0.00767962,0.771153,0.235632,0.00985186,3.73567e-07,0.235629,0.00985746,3.73905e-07
-0.000771959,-0.0194629,-9.78945,0.6368231,0.0028906206,0.0076864916,0.7709662,0.235629,0.00985746,3.73905e-07,0.235627,0.00986307,3.73784e-07
0.00186583,0.0138389,-9.81429,0.6370439,0.0028844194,0.0076802885,0.77078384,0.235627,0.00986307,3.73784e-07,0.235624,0.00986868,3.7318e-07
0.00621421,-0.0446495,-9.81024,0.6372661,0.0028880504,0.007684351,0.77060014,0.235624,0.00986868,3.7318e-07,0.235621,0.00987429,3.72087e-07
0.00631782,-0.0151103,-9.80444,0.6374899,0.0028934297,0.0076840194,0.77041495,0.235621,0.00987429,3.72087e-07,0.235619,0.0098799,3.70483e-07
0.0041403,-0.0196436,-9.79725,0.63771486,0.0028958195,0.0076735583,0.77022886,0.235619,0.0098799,3.70483e-07,0.235616,0.00988549,3.68466e-07
0.0264816,0.00909066,-9.81566,0.6379402,0.002902331,0.0076662027,0.77004224,0.235616,0.00988549,3.68466e-07,0.235614,0.00989107,3.66148e-07
0.0173299,-0.0352121,-9.81166,0.638159,0.00290129,0.0076622902,0.769861,0.235614,0.00989107,3.66148e-07,0.235612,0.00989662,3.6365e-07
0.0268669,-0.0149249,-9.7983,0.6383842,0.002903031,0.0076636625,0.76967424,0.235612,0.00989662,3.6365e-07,0.235609,0.00990215,3.61095e-07
0.000172221,-0.00449167,-9.80765,0.638611,0.0029061702,0.0076660304,0.769486,0.235609,0.00990215,3.61095e-07,0.235607,0.00990764,3.586e-07
-0.0284415,-0.0222035,-9.80503,0.63883287,0.0029097395,0.0076644584,0.76930183,0.235607,0.00990764,3.586e-07,0.235604,0.00991309,3.56275e-07
0.00223328,-0.0202887,-9.80088,0.6390519,0.0029134396,0.007663109,0.7691199,0.235604,0.00991309,3.56275e-07,0.235602,0.00991849,3.54216e-07
0.0146003,-0.0110773,-9.80836,0.6392709,0.0029175295,0.0076665087,0.7689379,0.235602,0.00991849,3.54216e-07,0.235599,0.00992384,3.52503e-07
0.0274002,-0.010566,-9.80051,0.639492,0.00291712,0.00766608,0.768754,0.235599,0.00992384,3.52503e-07,0.235597,0.00992913,3.51197e-07
-0.00597355,-0.0177993,-9.82919,0.6397141,0.0029168406,0.0076675415,0.7685692,0.235597,0.00992913,3.51197e-07,0.235595,0.00993437,3.50345e-07
-0.0181292,-0.0105514,-9.81204,0.63993293,0.0029160897,0.0076685697,0.76838696,0.235595,0.00993437,3.50345e-07,0.235592,0.00993953,3.49978e-07
-0.00171555,-0.0241461,-9.79868,0.640155,0.00291938,0.00766427,0.768202,0.235592,0.00993953,3.49978e-07,0.23559,0.00994463,3.50108e-07
0.0123511,-0.0112508,-9.81942,0.64037913,0.0029206506,0.007661312,0.7680152,0.23559,0.00994463,3.50108e-07,0.235588,0.00994966,3.50729e-07
-0.0147412,-0.0191294,-9.80155,0.6406022,0.0029272807,0.007661082,0.7678292,0.235588,0.00994966,3.50729e-07,0.235585,0.00995462,3.51816e-07
0.0143288,-0.0221948,-9.80778,0.64082295,0.0029287997,0.007661879,0.7676449,0.235585,0.00995462,3.51816e-07,0.235583,0.0099595,3.5333e-07
-0.00295662,0.00282368,-9.78895,0.641042,0.00293472,0.0076612695,0.76746196,0.235583,0.0099595,3.5333e-07,0.235581,0.00996432,3.55218e-07
0.0125525,0.00562654,-9.82411,0.6412642,0.002940161,0.0076622227,0.7672762,0.235581,0.00996432,3.55218e-07,0.235578,0.00996906,3.57415e-07
-0.00382128,0.009847,-9.81182,0.6414887,0.0029429786,0.0076581463,0.76708865,0.235578,0.00996906,3.57415e-07,0.235576,0.00997373,3.59847e-07
0.00553269,-0.0260006,-9.81734,0.64171404,0.0029426103,0.0076600406,0.76690006,0.235576,0.00997373,3.59847e-07,0.235574,0.00997834,3.62435e-07
0.0181985,-0.0324872,-9.81894,0.64194,0.00293933,0.00765666,0.766711,0.235574,0.00997834,3.62435e-07,0.235571,0.00998291,3.65211e-07
0.0119917,-0.00432966,-9.82643,0.6421664,0.0029471817,0.0076513644,0.76652145,0.235571,0.00998291,3.65211e-07,0.235569,0.00998745,3.67936e-07
-0.00520746,0.00235654,-9.82734,0.64238787,0.0029549194,0.0076457686,0.76633584,0.235569,0.00998745,3.67936e-07,0.235567,0.00999197,3.7037e-07
-0.00739426,-0.0155946,-9.80888,0.64260703,0.0029455202,0.0076497705,0.7661521,0.235567,0.00999197,3.7037e-07,0.235565,0.00999648,3.72283e-07
0.0154117,-0.00682611,-9.79355,0.64282894,0.0029492297,0.007649939,0.7659659,0.235565,0.00999648,3.72283e-07,0.235562,0.010001,3.73467e-07
-0.00574061,0.000698765,-9.80963,0.64305073,0.0029477687,0.0076541468,0.7657797,0.235562,0.010001,3.73467e-07,0.23556,0.0100055,3.73742e-07
0.00933944,-0.00866712,-9.80384,0.64327085,0.0029522993,0.007649008,0.7655948,0.23556,0.0100055,3.73742e-07,0.235558,0.0100101,3.72964e-07
0.0121131,-0.0247156,-9.80957,0.6434849,0.0029586395,0.0076515586,0.76541483,0.235558,0.0100101,3.72964e-07,0.235556,0.0100147,3.7103e-07
0.0136958,-0.023956,-9.82105,0.6437038,0.002961019,0.007647928,0.7652308,0.235556,0.0100147,3.7103e-07,0.235554,0.0100193,3.67877e-07
-0.0101902,-0.0394917,-9.80518,0.64392805,0.0029649104,0.007648091,0.76504207,0.235554,0.0100193,3.67877e-07,0.235551,0.0100239,3.63486e-07
0.0112108,-0.023214,-9.80962,0.64414793,0.0029741696,0.007651809,0.7648569,0.235551,0.0100239,3.63486e-07,0.235549,0.0100286,3.57879e-07
-0.0160374,-0.0171741,-9.80524,0.6443732,0.0029801407,0.0076456117,0.7646672,0.235549,0.0100286,3.57879e-07,0.235547,0.0100334,3.51115e-07
-0.00984321,-0.00511421,-9.79277,0.6445929,0.0029880195,0.0076482287,0.7644819,0.235547,0.0100334,3.51115e-07,0.235545,0.0100382,3.4329e-07
0.00683638,-0.0372306,-9.80052,0.64481634,0.0029893818,0.0076464545,0.76429343,0.235545,0.0100382,3.4329e-07,0.235543,0.010043,3.34532e-07
-0.00873088,-0.0171331,-9.80171,0.6450409,0.0029889697,0.0076415795,0.76410395,0.235543,0.010043,3.34532e-07,0.235541,0.0100479,3.2499e-07
-0.00374742,-0.0216627,-9.80297,0.64525783,0.002990799,0.0076464876,0.7639208,0.235541,0.0100479,3.2499e-07,0.235539,0.0100528,3.14833e-07
0.00929103,-0.0125018,-9.79878,0.64548,0.00299221,0.00764867,0.763733,0.235539,0.0100528,3.14833e-07,0.235537,0.0100578,3.04242e-07
0.0241227,-0.0291424,-9.79726,0.6457027,0.0029966387,0.0076502166,0.7635447,0.235537,0.0100578,3.04242e-07,0.235534,0.0100627,2.93405e-07
0.0335557,-0.00937838,-9.81656,0.645933,0.0029378498,0.00766605,0.76334995,0.235534,0.0100627,2.93405e-07,0.235532,0.0100677,2.82513e-07
0.0116503,-0.0270721,-9.81689,0.64615774,0.002941029,0.007667087,0.7631597,0.235532,0.0100677,2.82513e-07,0.23553,0.0100727,2.71748e-07
0.0111682,-0.0496107,-9.82374,0.6463743,0.0029381313,0.0076600336,0.76297635,0.23553,0.0100727,2.71748e-07,0.235528,0.0100778,2.61328e-07
-0.0146132,-0.0151999,-9.77248,0.64659685,0.0029435693,0.0076575982,0.7627878,0.235528,0.0100778,2.61328e-07,0.235526,0.0100828,2.51378e-07
-0.0139369,-0.0304457,-9.8061,0.6468203,0.0029437214,0.007658243,0.76259834,0.235526,0.0100828,2.51378e-07,0.235524,0.0100878,2.42006e-07
0.00687125,-0.00335932,-9.7854,0.6470389,0.0029463994,0.007657069,0.76241285,0.235524,0.0100878,2.42006e-07,0.235522,0.0100929,2.33302e-07
0.000896451,-0.024066,-9.80152,0.64726174,0.0029470087,0.007658927,0.76222366,0.235522,0.0100929,2.33302e-07,0.23552,0.0100979,2.25337e-07
0.0101285,-0.0281081,-9.8148,0.64748174,0.0029496588,0.0076629072,0.76203674,0.23552,0.0100979,2.25337e-07,0.235518,0.0101029,2.18166e-07
0.0157918,-0.0230727,-9.81619,0.64770335,0.0029509715,0.007662344,0.7618484,0.235518,0.0101029,2.18166e-07,0.235516,0.0101079,2.11827e-07
-0.0171877,-0.0198265,-9.79806,0.6479201,0.0029553703,0.0076552713,0.7616641,0.235516,0.0101079,2.11827e-07,0.235514,0.0101129,2.0634e-07
-0.0021159,-0.0114964,-9.80951,0.64813894,0.0029572798,0.0076486794,0.76147795,0.235514,0.0101129,2.0634e-07,0.235512,0.0101178,2.01711e-07
-0.0090141,-0.0191632,-9.81113,0.6483582,0.002957861,0.0076491623,0.76129127,0.235512,0.0101178,2.01711e-07,0.23551,0.0101228,1.97933e-07
-0.00479752,-0.0274286,-9.80821,0.648578,0.0029657,0.0076454203,0.761104,0.23551,0.0101228,1.97933e-07,0.235509,0.0101277,1.94948e-07
0.0131571,-0.0186576,-9.81534,0.6487988,0.0029669092,0.007643358,0.7609158,0.235509,0.0101277,1.94948e-07,0.235507,0.0101325,1.92812e-07
-0.0115954,-0.0122584,-9.81111,0.64901793,0.0029657197,0.0076419795,0.76072896,0.235507,0.0101325,1.92812e-07,0.235505,0.0101373,1.91572e-07
0.00220827,-0.00982008,-9.79822,0.64924186,0.0029618994,0.007640369,0.76053786,0.235505,0.0101373,1.91572e-07,0.235503,0.0101421,1.91265e-07
0.0117163,-0.0417302,-9.82273,0.64945877,0.0029621788,0.007637937,0.7603527,0.235503,0.0101421,1.91265e-07,0.235501,0.0101468,1.91913e-07
-0.00332283,-0.0225133,-9.79698,0.649676,0.0029628,0.00764409,0.760167,0.235501,0.0101468,1.91913e-07,0.235499,0.0101514,1.93524e-07
-0.00747209,-0.0140743,-9.82102,0.6498998,0.0029686189,0.007642627,0.75997573,0.235499,0.0101514,1.93524e-07,0.235497,0.010156,1.96084e-07
0.00762485,-0.0145791,-9.81157,0.6501164,0.0029680617,0.0076396842,0.7597904,0.235497,0.010156,1.96084e-07,0.235495,0.0101605,1.99564e-07
-0.021127,-0.0275973,-9.82057,0.65033466,0.0029720285,0.0076350165,0.7596036,0.235495,0.0101605,1.99564e-07,0.235494,0.0101649,2.03915e-07
0.00142292,0.00854156,-9.8056,0.6505512,0.0029687008,0.007638372,0.7594182,0.235494,0.0101649,2.03915e-07,0.235492,0.0101693,2.09072e-07
