ax,ay,az,qw,qx,qy,qz,vE,vN,vD
0.00639422,0.00216633,-9.80826,0.9374177,0.0021833293,-0.0003665459,-0.34819987,0.1828083,-0.15644166,-0.0001968597
-0.0128386,0.00550236,-9.80148,0.9374121,0.0021817102,-0.00036892502,-0.348215,0.1828031,-0.15644774,-0.00019553489
-0.00840237,0.0020445,-9.80082,0.937405,0.00218509,-0.000362521,-0.348234,0.18279663,-0.1564553,-0.0001990113
0.0195683,0.0053862,-9.83761,0.93739754,0.0021834113,-0.0003585372,-0.3482542,0.18278974,-0.15646333,-0.00020055598
-0.0116271,-0.00789785,-9.80605,0.9373898,0.0021864895,-0.00035666794,-0.34827492,0.1827827,-0.15647157,-0.00020193594
0.0123771,0.0164037,-9.82459,0.93738276,0.0021884094,-0.0003607959,-0.3482939,0.18277623,-0.15647912,-0.00020041282
0.0105057,0.00140474,-9.82734,0.9373768,0.0021894195,-0.00036006293,-0.34830993,0.18277074,-0.15648551,-0.00020093084
0.0160034,0.0023673,-9.79601,0.93736863,0.0021890192,-0.00035612087,-0.34833187,0.1827633,-0.15649422,-0.00020267062
-0.00480891,-0.015568,-9.80809,0.9373615,0.002187011,-0.0003502342,-0.34835118,0.1827567,-0.1565019,-0.00020501867
-0.00154996,-0.0156421,-9.81408,0.93735564,0.0021901191,-0.00034609388,-0.34836686,0.18275134,-0.15650818,-0.00020742351
0.00419024,-0.00455205,-9.79846,0.9373481,0.0021907303,-0.00034575406,-0.34838706,0.18274446,-0.15651621,-0.00020770218
0.00610336,0.013404,-9.82813,0.93734074,0.0021967695,-0.0003481789,-0.3484069,0.18273766,-0.15652412,-0.00020763339
-0.0220541,-0.00347674,-9.81954,0.93733215,0.0021990503,-0.00034479806,-0.34843007,0.18272978,-0.15653333,-0.00020956626
-0.0083305,-0.0161881,-9.81483,0.9373229,0.0021974598,-0.00034537897,-0.34845495,0.18272129,-0.15654324,-0.0002090687
-0.00724216,-0.0227288,-9.77982,0.93731475,0.0021957594,-0.0003422419,-0.3484769,0.18271378,-0.15655202,-0.00021022873
0.0068098,0.00201012,-9.81982,0.9373069,0.0022005797,-0.00034113097,-0.34849796,0.18270653,-0.15656045,-0.00021155606
-0.00155985,0.00488498,-9.80389,0.93729985,0.0022003297,-0.00033685393,-0.34851694,0.1827,-0.1565681,-0.00021346858
0.01218,0.00306266,-9.80944,0.93729275,0.0022011395,-0.00033968393,-0.34853593,0.18269342,-0.15657575,-0.00021234756
-0.0078747,0.00140113,-9.81638,0.937286,0.00220188,-0.00034354502,-0.34855402,0.18268715,-0.15658309,-0.00021074848
0.00262313,-0.00275513,-9.81327,0.93727785,0.0022081097,-0.00033897295,-0.34857595,0.18267956,-0.1565919,-0.00021387447
-0.00969922,-0.00640113,-9.79251,0.9372686,0.002203329,-0.00033920287,-0.34860086,0.182671,-0.1566019,-0.00021300533
-0.00281433,0.0141308,-9.81089,0.9372616,0.002203299,-0.00034155184,-0.34861985,0.18266441,-0.1566096,-0.00021196192
0.0217996,-0.0143375,-9.80538,0.9372537,0.0022001993,-0.0003419419,-0.3486409,0.18265715,-0.15661806,-0.00021129519
-0.00993018,-0.00519059,-9.81379,0.9372492,0.0022011905,-0.00033797408,-0.34865308,0.18265286,-0.15662305,-0.0002132663
-0.00347007,0.00588092,-9.83117,0.9372414,0.0021959508,-0.00033708513,-0.34867415,0.18264563,-0.15663148,-0.00021282106
0.0126844,-0.00835502,-9.80662,0.93723434,0.0021910009,-0.0003424861,-0.34869313,0.18263914,-0.15663907,-0.00020958087
0.0239813,-0.000164321,-9.80823,0.9372266,0.0021915291,-0.00034525385,-0.34871385,0.18263207,-0.1566473,-0.00020844239
-0.00120638,0.0101336,-9.80182,0.9372202,0.0021898004,-0.00034510306,-0.34873107,0.18262623,-0.1566541,-0.00020824252
0.0142409,0.0256314,-9.804,0.9372128,0.0021849596,-0.00034830594,-0.34875095,0.18261956,-0.1566619,-0.00020601344
-0.0179103,0.000321792,-9.79814,0.9372061,0.0021849703,-0.00034740803,-0.34876904,0.1826135,-0.15666895,-0.00020644064
0.000460453,0.0116487,-9.79052,0.93719906,0.0021846301,-0.00034430102,-0.34878802,0.1826072,-0.15667629,-0.00020780794
0.0162809,-0.00589794,-9.80866,0.93719274,0.0021827794,-0.0003433669,-0.34880492,0.18260163,-0.15668279,-0.00020794035
-0.00945561,-0.00114157,-9.83091,0.9371838,0.0021870995,-0.00034573494,-0.3488289,0.1825937,-0.15669203,-0.00020761567
0.000672048,0.000783246,-9.80686,0.9371759,0.0021931399,-0.00034955898,-0.34884998,0.1825868,-0.15670006,-0.00020691629
-0.00220068,-0.000228294,-9.80122,0.9371689,0.0022008298,-0.00035569395,-0.34886894,0.18258063,-0.15670726,-0.00020544542
-0.0125894,-0.00213681,-9.79712,0.93716246,0.002199261,-0.00035839717,-0.34888616,0.18257506,-0.15671375,-0.00020398226
0.0039133,0.0148795,-9.81291,0.93715507,0.0021964302,-0.00035948804,-0.34890604,0.18256864,-0.15672123,-0.00020304005
0.000954544,-0.00542792,-9.81699,0.9371494,0.002198151,-0.00036054116,-0.34892115,0.1825638,-0.15672688,-0.00020286665
0.0123566,0.00717283,-9.83346,0.93714315,0.0022010503,-0.00036134105,-0.34893805,0.18255839,-0.15673319,-0.00020300559
-0.0066589,-0.00160545,-9.82026,0.9371372,0.0021975304,-0.00035638508,-0.34895408,0.18255326,-0.15673915,-0.00020467464
0.00235243,-0.0215768,-9.81819,0.937132,0.00220013,-0.000356069,-0.348968,0.18254884,-0.1567443,-0.00020526427
0.0255172,-0.013176,-9.80527,0.9371223,0.0021964207,-0.0003580081,-0.3489941,0.18254033,-0.15675421,-0.0002037996
-0.00538245,0.00273072,-9.79653,0.93711334,0.0021980207,-0.00035330313,-0.34901813,0.1825325,-0.15676333,-0.00020621606
0.00693769,0.000642774,-9.79334,0.9371048,0.0021950596,-0.00034788993,-0.34904096,0.18252507,-0.15677199,-0.00020819198
-0.000669615,0.0116254,-9.81781,0.93709844,0.002197521,-0.00034977915,-0.34905815,0.18251948,-0.1567785,-0.00020776677
-0.000236807,-0.00290782,-9.82143,0.93709135,0.0021953008,-0.00035158213,-0.34907714,0.18251328,-0.15678573,-0.00020660348
0.0150216,0.00616773,-9.8069,0.93708396,0.0021927499,-0.00035344798,-0.34909698,0.18250675,-0.15679333,-0.00020535782
-0.0197773,-0.00487501,-9.80354,0.93707424,0.0021909706,-0.0003565841,-0.3491231,0.1824981,-0.15680338,-0.0002036741
0.0142965,-0.0225719,-9.80623,0.9370732,0.0021800904,-0.00035869505,-0.34912607,0.18249793,-0.15680513,-0.00020091354
-0.00232204,-0.00676872,-9.79725,0.93706644,0.002175861,-0.00035697015,-0.34914416,0.1824919,-0.15681215,-0.000201008
0.0158776,0.00744008,-9.82471,0.93705946,0.0021748887,-0.0003570748,-0.34916282,0.18248567,-0.15681939,-0.00020081925
-0.0166502,0.00501504,-9.8202,0.9370527,0.0021726093,-0.0003542629,-0.3491809,0.1824796,-0.15682645,-0.00020172921
0.00292307,-0.0150642,-9.81637,0.937046,0.00217376,-0.000357965,-0.349199,0.18247351,-0.15683353,-0.00020026913
0.00504938,0.0136638,-9.81955,0.93703705,0.0021669602,-0.00035367502,-0.34922302,0.18246543,-0.15684295,-0.0002011005
0.0129604,-0.00420609,-9.79638,0.9370311,0.0021681301,-0.00034898505,-0.34923902,0.18246001,-0.15684924,-0.00020343052
-0.0105568,-0.00500893,-9.79187,0.9370237,0.0021700992,-0.00034940388,-0.3492589,0.1824533,-0.15685704,-0.00020359126
0.00151991,-0.0177789,-9.83236,0.9370143,0.0021703306,-0.00034735512,-0.3492841,0.1824448,-0.15686694,-0.00020458279
0.00351961,0.0214004,-9.83736,0.9370061,0.0021712803,-0.00035004603,-0.34930605,0.18243739,-0.15687557,-0.00020355037
-0.00489131,0.0104016,-9.81377,0.93700016,0.0021672205,-0.00034741705,-0.34932205,0.18243197,-0.15688187,-0.000204079
0.00719161,0.0126092,-9.78877,0.9369945,0.0021714712,-0.0003479492,-0.3493372,0.18242684,-0.15688783,-0.00020456355
0.00711808,0.0136229,-9.81153,0.93698674,0.0021746394,-0.0003413929,-0.3493579,0.18241984,-0.15689595,-0.00020807431
-0.0126641,0.000184894,-9.80272,0.93698,0.0021740901,-0.000337214,-0.34937602,0.18241373,-0.15690304,-0.00020988961
0.00143295,-0.00852437,-9.80402,0.9369729,0.00217587,-0.000341633,-0.34939498,0.18240733,-0.1569105,-0.00020821218
-0.00616115,-0.0231456,-9.81669,0.93696696,0.00217627,-0.000341301,-0.34941098,0.18240193,-0.15691678,-0.00020844657
-0.00902722,-0.0151989,-9.78879,0.93695915,0.0021753104,-0.00034135705,-0.34943205,0.18239482,-0.15692504,-0.00020828488
0.000340709,0.00211598,-9.80654,0.9369509,0.00218067,-0.00034218797,-0.349454,0.18238743,-0.15693364,-0.00020882719
0.0036861,0.00670221,-9.79729,0.9369423,0.0021845708,-0.0003457201,-0.3494771,0.18237962,-0.15694271,-0.00020790848
-0.00171131,-0.00472955,-9.8243,0.9369338,0.0021768196,-0.00034967592,-0.3494999,0.18237191,-0.15695167,-0.00020485674
0.0147517,0.00811123,-9.8252,0.93692625,0.0021776806,-0.0003443141,-0.3495201,0.18236509,-0.1569596,-0.00020744356
0.00515595,-0.00269891,-9.79374,0.93691856,0.002177829,-0.00034148584,-0.34954083,0.18235806,-0.15696774,-0.0002087685
0.000673564,-0.01562,-9.81368,0.9369107,0.0021809794,-0.00034267487,-0.34956187,0.18235092,-0.15697604,-0.00020878049
0.0289413,0.00348296,-9.79031,0.93690425,0.0021804206,-0.0003420551,-0.3495791,0.18234508,-0.15698282,-0.00020898665
-0.0116478,0.00765457,-9.81049,0.9368965,0.0021836988,-0.0003393728,-0.3495998,0.18233807,-0.15699096,-0.00021076723
-0.000718454,-0.00802349,-9.81376,0.9368893,0.0021922707,-0.0003367661,-0.34961912,0.18233155,-0.15699853,-0.0002133945
0.0155982,0.00461689,-9.8032,0.93688077,0.0021945194,-0.00034298992,-0.34964192,0.18232386,-0.15700747,-0.00021098538
-0.0149243,-0.00925931,-9.80755,0.93687326,0.0021947306,-0.0003409721,-0.3496621,0.18231708,-0.15701534,-0.00021195409
-0.0156231,-0.00953461,-9.82277,0.9368654,0.002191051,-0.00033534114,-0.34968314,0.18231003,-0.15702353,-0.00021390602
-0.0188789,0.00724475,-9.82025,0.9368602,0.0021901305,-0.0003369061,-0.34969708,0.18230538,-0.15702891,-0.0002130615
0.0122596,-0.0217947,-9.80513,0.93685013,0.0021947704,-0.00034015704,-0.34972405,0.1822964,-0.15703936,-0.00021239741
-0.0247794,0.00705792,-9.7946,0.93684304,0.0021914402,-0.000337903,-0.349743,0.18229012,-0.15704663,-0.00021288036
-0.00393827,-0.00176601,-9.81687,0.9368374,0.002193271,-0.00034015914,-0.34975815,0.18228517,-0.15705238,-0.00021218356
0.0125416,-0.0108695,-9.83605,0.93683076,0.0021820094,-0.0003466159,-0.3497759,0.18227936,-0.15705913,-0.00020741015
-0.00726519,-0.0182808,-9.80776,0.9368237,0.0021785293,-0.0003444149,-0.3497949,0.1822732,-0.1570663,-0.00020784361
-0.00649749,-0.0251795,-9.8111,0.93681616,0.0021823703,-0.00034592306,-0.34981507,0.18226664,-0.1570739,-0.00020782491
-0.00412666,0.00138535,-9.81867,0.93680686,0.0021860197,-0.00034128796,-0.34983996,0.18225855,-0.1570833,-0.00021055243
-0.0012287,0.00120435,-9.8058,0.9367987,0.0021865394,-0.0003410999,-0.3498619,0.18225145,-0.15709151,-0.0002107472
-0.00118736,-0.0136904,-9.8197,0.9367933,0.002188271,-0.00034198313,-0.34987614,0.18224697,-0.15709671,-0.00021065187
0.0126692,-0.0149281,-9.80322,0.93678814,0.0021883803,-0.00035103105,-0.34989005,0.18224262,-0.15710178,-0.0002066001
0.00712124,0.000802251,-9.83147,0.9367792,0.0021897804,-0.00035166705,-0.34991407,0.18223491,-0.15711074,-0.00020657177
-0.00209897,-0.00723202,-9.82219,0.9367732,0.0021851405,-0.00034880708,-0.34993008,0.18222989,-0.15711655,-0.00020710476
0.00565361,-0.00463553,-9.76938,0.9367669,0.0021861899,-0.00034737395,-0.34994698,0.18222459,-0.1571227,-0.00020794371
-0.0138428,0.0195672,-9.82286,0.93675905,0.00218441,-0.00034485402,-0.34996802,0.1822179,-0.15713046,-0.00020880581
-0.00665475,0.00443603,-9.81154,0.93675274,0.0021907694,-0.00034599588,-0.34998488,0.18221259,-0.15713662,-0.00020936837
0.0268707,0.000785044,-9.81452,0.93674594,0.0021902998,-0.00034598,-0.35000297,0.18220688,-0.15714324,-0.0002093155
0.00765843,-0.0110299,-9.78972,0.9367396,0.0021918193,-0.00035052188,-0.35001987,0.18220156,-0.15714942,-0.00020753594
0.00600871,0.00434965,-9.79284,0.936731,0.00219767,-0.000355417,-0.350043,0.18219413,-0.15715805,-0.00020632686
-0.00969395,-0.00368352,-9.80641,0.93672204,0.00219185,-0.00034999102,-0.35006702,0.18218638,-0.15716703,-0.00020782973
0.00586087,-0.00627589,-9.80373,0.93671495,0.0021931098,-0.00034315098,-0.35008597,0.1821803,-0.15717407,-0.00021114669
-0.00412501,0.000553458,-9.82396,0.93670523,0.0021718005,-0.00035914808,-0.35011208,0.18217179,-0.15718395,-0.0002003972
-0.00867748,0.0202447,-9.80398,-0.7211052,0.0021263806,-0.0020829905,-0.6928192,0.0164117,0.23968114,-0.0014288356
0.00206598,0.00792175,-9.81873,-0.7211527,0.0021241591,-0.0020793492,-0.69276977,0.016420111,0.23968388,-0.0014268378
0.025854,0.00633592,-9.82417,-0.72120416,0.0021240206,-0.0020856806,-0.6927162,0.01643122,0.23968542,-0.0014290544
0.0168444,-0.0152628,-9.80201,-0.7212556,0.0021216187,-0.0020890988,-0.6926626,0.016442386,0.23968796,-0.0014295101
-0.00183893,0.0209486,-9.8088,-0.7213051,0.0021225202,-0.0020872604,-0.6926111,0.01645221,0.2396896,-0.0014291567
0.000920355,-0.00639483,-9.80924,-0.7213536,0.0021173689,-0.0020890788,-0.6925606,0.016461406,0.2396923,-0.0014281556
-0.0384633,-0.0054769,-9.81341,-0.72140694,0.0021166499,-0.0020935198,-0.69250494,0.016473984,0.23969375,-0.0014295129
0.00598352,0.0194547,-9.83804,-0.721455,0.0021173698,-0.0020905698,-0.692455,0.016482892,0.23969647,-0.001428712
-0.0168694,-0.000149056,-9.81593,-0.7215069,0.0021161595,-0.0020907195,-0.6924009,0.016494483,0.23969801,-0.0014283841
0.00274595,-0.00218449,-9.77585,-0.7215558,0.0021183495,-0.0020967396,-0.69234985,0.016504047,0.23969966,-0.0014312431
-0.01536,-0.0194452,-9.81268,-0.7216097,0.002119349,-0.002094099,-0.6922937,0.016517043,0.2397021,-0.0014306423
-0.00397067,-0.00295655,-9.79609,-0.72166157,0.0021172087,-0.002098519,-0.6922396,0.016528612,0.23970364,-0.0014315331
0.00127977,0.00166778,-9.80564,-0.721713,0.00211821,-0.00210222,-0.692186,0.016539805,0.23970519,-0.0014331832
-0.0198297,-0.00388516,-9.79775,-0.7217659,0.0021165595,-0.0021010395,-0.69213086,0.01655197,0.2397067,-0.0014322399
-0.0193804,0.0099057,-9.81169,-0.72181773,0.0021201794,-0.0021023692,-0.69207674,0.01656338,0.23970824,-0.0014338922
-0.0184297,-0.0232367,-9.77405,-0.72187406,0.00211843,-0.00210403,-0.69201803,0.016577804,0.23971058,-0.0014339327
-0.00995073,-0.0108744,-9.79412,-0.72193325,0.0021185908,-0.0021042607,-0.6919562,0.016594136,0.23971179,-0.001434075
0.0070049,0.00820833,-9.82035,-0.72198707,0.0021146203,-0.0021060202,-0.6919001,0.016606627,0.23971327,-0.0014334262
-0.0190933,0.00870297,-9.82597,-0.7220439,0.0021095795,-0.0021042195,-0.6918409,0.016621036,0.23971462,-0.0014311646
0.00459353,-0.00794696,-9.80248,-0.7220947,0.0021081893,-0.0021081192,-0.6917878,0.016631246,0.23971625,-0.0014321104
0.0105585,0.0230483,-9.79927,-0.72215,0.00210628,-0.00210449,-0.69173,0.016644401,0.23971769,-0.00143021
-0.00334921,0.0150522,-9.79973,-0.72220385,0.0021079595,-0.0021048996,-0.6916739,0.016656402,0.23971918,-0.0014309058
-0.0019007,-0.00647758,-9.81914,-0.72225815,0.0021045504,-0.0021059106,-0.69161713,0.016668618,0.23972067,-0.0014301705
-0.00858371,0.0063276,-9.79364,-0.72231394,0.0021021497,-0.0021098098,-0.6915589,0.01668172,0.2397221,-0.0014307882
-0.0103139,0.0161028,-9.76981,-0.72237164,0.002096019,-0.002108089,-0.69149864,0.01669606,0.23972344,-0.0014282012
0.0108467,0.0154765,-9.80163,-0.7224269,0.0020967997,-0.0021106496,-0.6914409,0.016708598,0.2397249,-0.0014293714
-0.00635908,0.0150991,-9.82214,-0.7224792,0.0020929507,-0.0021144806,-0.6913862,0.016718943,0.23972552,-0.0014294911
0.0188727,-0.00449984,-9.7992,-0.72253495,0.00208769,-0.00211356,-0.691328,0.01673159,0.23972698,-0.0014274704
0.00693999,-0.0010542,-9.80833,-0.7225868,0.0020862895,-0.0021143893,-0.6912738,0.01674144,0.23972863,-0.0014273204
-0.0277356,0.00397828,-9.81814,-0.722646,0.00208555,-0.00210765,-0.691212,0.0167563,0.23972994,-0.0014246919
-0.0130189,0.0130007,-9.82066,-0.7227042,0.0020837004,-0.0021018304,-0.69115114,0.016770348,0.23973031,-0.0014220261
0.0248744,-0.013054,-9.81632,-0.7227604,0.002083051,-0.0020988712,-0.6910924,0.016783012,0.23973177,-0.0014207716
-0.0045307,0.0103433,-9.83424,-0.72281563,0.002079249,-0.002100319,-0.6910346,0.016794918,0.23973328,-0.001420065
-0.00452776,0.00495211,-9.81943,-0.7228694,0.002079121,-0.002104891,-0.69097835,0.016805736,0.23973384,-0.0014216517
-0.00304808,0.0151052,-9.804,-0.72292703,0.0020714903,-0.0021004202,-0.690918,0.016819248,0.23973528,-0.001417602
-0.00572313,-0.0157224,-9.82348,-0.72298324,0.0020663308,-0.0021003508,-0.69085926,0.01683171,0.23973675,-0.0014159165
-0.00991982,0.0128274,-9.79398,-0.7230419,0.0020630497,-0.0020989797,-0.6907979,0.016845787,0.23973712,-0.0014143693
-0.00276065,0.00684431,-9.81225,-0.723102,0.00206235,-0.00209704,-0.690735,0.016860908,0.2397384,-0.0014134604
0.0127429,0.0125159,-9.82205,-0.72316504,0.00205921,-0.00209617,-0.690669,0.016877985,0.23973857,-0.0014121364
0.0160313,-0.0231478,-9.80795,-0.7232251,0.0020583302,-0.0021001704,-0.6906061,0.01689306,0.23973985,-0.0014132807
-0.000639113,0.00525905,-9.81353,-0.7232847,0.002058099,-0.002096649,-0.6905437,0.016907714,0.23974018,-0.0014119545
0.00261292,-0.0173157,-9.78261,-0.7233389,0.0020564299,-0.0020950898,-0.6904869,0.016918642,0.23974077,-0.0014108605
0.00585978,0.00145424,-9.81168,-0.723399,0.00205844,-0.0020963599,-0.69042397,0.016933678,0.23974207,-0.0014119678
0.016625,0.0257521,-9.81373,-0.7234586,0.0020546787,-0.0020889388,-0.69036156,0.016948324,0.23974241,-0.0014081118
0.0118712,0.016168,-9.80208,-0.72351813,0.0020511504,-0.0020922204,-0.69029915,0.016962966,0.23974276,-0.0014081361
-0.00654114,0.012515,-9.82517,-0.7235831,0.0020531602,-0.0020906602,-0.6902311,0.016981386,0.23974381,-0.0014082358
0.0199011,0.00306977,-9.79179,-0.7236436,0.0020595489,-0.002081479,-0.6901676,0.016996711,0.23974411,-0.0014070368
0.00748911,-0.00507653,-9.81764,-0.72369975,0.0020578492,-0.0020852592,-0.6901088,0.017008966,0.2397446,-0.0014078296
0.0247469,-0.0122121,-9.79504,-0.7237593,0.002057151,-0.002089331,-0.6900463,0.017023603,0.23974495,-0.0014090494
0.0170294,0.0150862,-9.81436,-0.7237798,0.0021013992,-0.0020558895,-0.6900248,0.017011171,0.2397472,-0.0014114801
-0.00312143,0.0225401,-9.82564,-0.7238452,0.0021000605,-0.0020519805,-0.6899562,0.017029863,0.23974726,-0.0014096554
0.00413076,0.0318053,-9.82345,-0.7239033,0.0020984807,-0.0020456007,-0.6898953,0.017043456,0.23974769,-0.0014068753
-0.00659963,-0.00742081,-9.81014,-0.7239672,0.0020991205,-0.0020466105,-0.68982816,0.017061092,0.23974782,-0.0014074395
-0.0129135,0.0148315,-9.81408,-0.7240292,0.0020970704,-0.0020451704,-0.6897631,0.017077342,0.23974806,-0.0014062626
-0.00279488,0.00876155,-9.81388,-0.72408867,0.002104089,-0.002047129,-0.68970066,0.017091865,0.2397484,-0.0014092289
0.012607,-0.000759661,-9.82106,-0.72415304,0.0021050002,-0.0020475902,-0.6896331,0.017109752,0.23974852,-0.0014096859
-0.0156074,-0.00200493,-9.79875,-0.7242189,0.0021007296,-0.0020505998,-0.68956393,0.017128589,0.23974858,-0.0014093716
-0.00497174,-0.00142893,-9.80973,-0.7242818,0.0021041394,-0.0020465294,-0.6894978,0.017145356,0.23974879,-0.0014090269
-0.0205671,0.0040404,-9.81417,-0.7243496,0.0021034589,-0.0020483688,-0.6894266,0.017165456,0.23974875,-0.0014094583
-0.0100531,-0.00636591,-9.79262,-0.7244111,0.0020989901,-0.0020466202,-0.68936205,0.017181098,0.23974904,-0.0014073894
0.000106019,-0.00879289,-9.8072,-0.7244749,0.0021025098,-0.0020451997,-0.68929493,0.017198374,0.23974921,-0.0014080225
-0.00908812,-0.0137049,-9.80887,-0.7245378,0.0021022893,-0.0020446994,-0.68922883,0.017214868,0.23974842,-0.0014077664
-0.00680106,0.0190927,-9.80093,-0.72460216,0.0020974004,-0.0020504706,-0.6891612,0.017232398,0.23974857,-0.0014082339
0.0138384,0.0132868,-9.82632,-0.72466797,0.0020999198,-0.0020503,-0.689092,0.01725092,0.23974864,-0.0014089878
-0.0104954,-0.00840649,-9.83313,-0.72473276,0.0020998993,-0.0020476494,-0.6890238,0.017268745,0.23974879,-0.0014080387
-0.00168684,-0.000705019,-9.81015,-0.72479326,0.0020982106,-0.0020495006,-0.6889602,0.01728345,0.23974814,-0.0014081448
0.00561229,-0.017476,-9.79501,-0.7248561,0.0020929603,-0.0020467702,-0.6888941,0.017299896,0.23974839,-0.0014054758
-0.00302916,-0.022559,-9.80984,-0.7249248,0.0021018393,-0.0020464093,-0.6888218,0.01732037,0.23974732,-0.0014082171
-0.0030117,-0.00754705,-9.8059,-0.724993,0.00210556,-0.00204834,-0.68874997,0.017340567,0.23974727,-0.0014101095
0.0054686,-0.00404793,-9.81132,-0.72505873,0.0021037392,-0.0020440593,-0.68868077,0.01735902,0.23974638,-0.0014079955
-0.0017527,-0.0079807,-9.79654,-0.7251265,0.0020984614,-0.0020440314,-0.6886095,0.017378911,0.23974638,-0.0014062797
-0.0165133,0.00688262,-9.81921,-0.72519124,0.0021053108,-0.0020471907,-0.68854123,0.017396739,0.23974551,-0.0014096181
-0.00180606,-0.00193825,-9.81322,-0.725258,0.00210025,-0.0020482799,-0.68847096,0.017415985,0.23974556,-0.0014083707
-0.00496907,0.0156676,-9.82027,-0.7253261,0.0020986104,-0.0020567104,-0.68839914,0.01743623,0.23974451,-0.001410834
-0.0061491,0.000891065,-9.78075,-0.7253894,0.0020962213,-0.0020580913,-0.68833244,0.017453186,0.23974474,-0.0014105561
-0.00332637,0.0104904,-9.8034,-0.7254542,0.0020929805,-0.0020535507,-0.6882642,0.017471123,0.23974389,-0.0014078922
0.028111,0.00407061,-9.83204,-0.725517,0.00209384,-0.00205055,-0.68819803,0.017487738,0.23974314,-0.0014071036
-0.00223436,0.00457952,-9.81465,-0.7255817,0.0020957591,-0.0020504792,-0.6881297,0.017505726,0.23974228,-0.0014076992
0.0144126,0.0135103,-9.81422,-0.7256513,0.002099391,-0.002054201,-0.68805635,0.017527202,0.23974216,-0.0014102024
0.0023558,0.00968117,-9.80142,-0.72571605,0.0020935603,-0.0020509302,-0.68798804,0.017545227,0.23974133,-0.0014071512
0.000459742,0.0256036,-9.82665,-0.72579,0.0020944502,-0.0020517502,-0.68791,0.017569723,0.23974,-0.001407729
-0.000474051,0.00872885,-9.80774,-0.725862,0.0021000502,-0.0020569202,-0.687834,0.017592842,0.23973875,-0.0014113779
-0.00267208,-0.0071312,-9.81376,-0.72592866,0.002099899,-0.0020609691,-0.6877637,0.01761222,0.2397378,-0.0014127669
0.00081348,0.00152683,-9.80506,-0.72599584,0.0020990795,-0.0020592494,-0.6876928,0.017631967,0.23973782,-0.001411895
